numero_de_cliente	prob
11675570	0.00199758016920024
11675731	0.000933154377966743
11677630	0.00508994185892078
11678491	0.00110067176237534
11678621	0.00112502577161909
11679331	0.00406490516636197
11680281	0.00157783162488775
11682860	0.000495545015859215
11683331	0.0143717044467066
11685801	0.000676093391088009
11687440	0.000845391377150255
11687720	0.000638424577256484
11688421	0.00189440405167575
11689401	0.025422553440755
11690330	0.00141148485283029
11690740	0.00567357377197553
11691191	0.00307348366986428
11691850	0.00258569489361824
11695140	0.0443682015500657
11695321	0.00142687482624474
11697261	0.00185977095035846
11697490	0.0824916699585396
11698501	0.000657412537039219
11698641	0.00246217185664958
11700691	0.00048440656425627
11700790	0.00257508066516444
11701350	0.000743704542805818
11701770	0.00411723837636109
11702170	0.000535240633576078
11702430	0.000572332515645075
11702710	0.00259255525766582
11703280	0.000563886662911943
11704161	0.000720149846576634
11704260	0.00187965992799062
11704650	0.0019837137317596
11705610	0.145230437784391
11708130	0.00048804518847145
11709131	0.00160333352639003
11713251	0.0012292911559941
11716360	0.00191946375169968
11717880	0.000796973772181808
11720520	0.0084760339939452
11723611	0.000642286158128128
11724141	0.000691021789975876
11724520	0.00269614217740953
11725200	0.064098355417804
11725651	0.00198035504968116
11729620	0.00358749292341584
11731950	0.00108576867750955
11732421	0.00114180475087531
11734201	0.00154530743855747
11738921	0.000472034527129936
11739140	0.0006663501021515
11740680	0.000814538478325211
11742460	0.00233295976466804
11744100	0.000991485795533352
11745200	0.00140026158694309
11746710	0.000660948295994816
11746730	0.00605252986147912
11747710	0.000676570603519547
11748120	0.0188512539606947
11748810	0.00074402257140635
11749090	0.00224885273085965
11750710	0.00669367339121297
11753050	0.00288369714095112
11753261	0.00812327888683092
11753910	0.000580460462631158
11758720	0.00297693925249178
11759960	0.00277875314374259
11760001	0.000613178097931954
11760370	0.0358103480493519
11760780	0.00141460958023251
11763160	0.000548789721943373
11763191	0.000518276928150803
11763301	0.0034383536808477
11763540	0.00658224952148889
11764540	0.00647328414196322
11764971	0.00444683940266724
11765330	0.001185011240808
11765340	0.00106769576584308
11766751	0.00559945919705239
11770150	0.00164149478993752
11772500	0.000830789627919341
11774481	0.0054311539573104
11776961	0.000530036510416934
11777661	0.0010708835509897
11777951	0.000971293035135172
11778631	0.000593132415968081
11778761	0.00219936906735917
11779270	0.00153784767206821
11779810	0.000596866098268659
11779820	0.00366820774936973
11781360	0.00197064201199658
11783010	0.0028166303054409
11783150	0.00129608687508825
11783410	0.00115755701004138
11784561	0.000836349636978046
11786491	0.000794306334264998
11787140	0.00240741098429282
11791581	0.0204086724482399
11791601	0.000613019304630253
11792120	0.00385874992647634
11796240	0.00582049622405665
11796660	0.00413900448908609
11796800	0.00110095388164573
11797200	0.00150973651052085
11797600	0.000591968233545769
11798331	0.00224865521460451
11799690	0.0100101636578334
11799940	0.0146229157023884
11800250	0.0014799999696261
11803021	0.00418507325089082
11803461	0.0996283425535272
11804131	0.000491226974508924
11806990	0.00126953218277389
11807871	0.000756073125021227
11808110	0.0133602225938736
11808561	0.00598586045387581
11809921	0.0145946324268549
11810460	0.00104015002069747
11810471	0.000666805058759948
11812131	0.0662545695577373
11813501	0.00170812152153459
11813740	0.000556732971629391
11814221	0.00280094487682622
11814850	0.000616468084514754
11815150	0.00589089769391277
11817641	0.000598065899212507
11817661	0.00100198133007563
11818221	0.00462603465160167
11818280	0.047049061446853
11819171	0.032206998107174
11819851	0.000610477659842275
11823130	0.00179161936425603
11823820	0.020218721176229
11825210	0.000858993150278161
11825791	0.00049583182347929
11827140	0.0240393287198617
11829801	0.00138804327716004
11830211	0.000689712690736368
11831940	0.0016835435910651
11832070	0.000598096670273247
11836770	0.000534902163864936
11837590	0.00255718043469524
11839680	0.000475799859415086
11840920	0.0011961439999966
11840961	0.00608677478555943
11843021	0.000735036715812821
11843700	0.000532027871916223
11846280	0.00228582312913802
11847140	0.00475470395764503
11847950	0.00171393798247844
11847991	0.000545736107965133
11849630	0.00489743275350936
11849921	0.000573712231292311
11850850	0.0303601992065156
11851110	0.00239903753485252
11851550	0.00126435054340384
11854590	0.0020703685072987
11856821	0.017800869197951
11856971	0.00227247296445605
11858970	0.000653687316694772
11859000	0.00103736365345914
11859041	0.0168848747650512
11859380	0.00734866675603214
11860070	0.0111480759177126
11860421	0.000594517499091297
11862570	0.00225601920446478
11863861	0.00257665940990063
11865070	0.00129315509344878
11867800	0.00570087976859449
11867991	0.00755900686270295
11868131	0.000941887541502967
11868360	0.00155710604118564
11871930	0.00297367071042364
11872780	0.00260558910420392
11873330	0.00136134401315832
11875810	0.00243709775294234
11876421	0.0020396684968318
11876900	0.000550780750823148
11877221	0.00263604318167881
11879861	0.00100981914549027
11880961	0.0010735054086126
11881091	0.00224898632497014
11881200	0.00585270677034389
11881490	0.00731738669195033
11881590	0.00162325315306699
11881921	0.0059218252401624
11882290	0.00186112131653187
11882310	0.00204759297317374
11882430	0.00486678078717236
11882751	0.00255624138598178
11883520	0.00184592505074954
11884770	0.000520232792838126
11884780	0.00244398567640606
11884920	0.000571730430163495
11886341	0.0220087107595905
11886430	0.0125794153684467
11887940	0.00104613690595872
11888510	0.000495202512451524
11888941	0.000561286927891308
11890270	0.00371204151297079
11891800	0.00170639351276064
11893180	0.00194557733665375
11893521	0.000617070042698223
11893651	0.806504527318
11897180	0.00362097997869384
11897730	0.00238955121754349
11900121	0.00201307083719004
11903100	0.000600858793167642
11905890	0.00231023284076695
11905921	0.000963247124690732
11906300	0.00125991498272658
11906310	0.0107010696934821
11907110	0.00165638310298715
11907291	0.0149738360257332
11908240	0.00238507874306161
11908401	0.00290084782777798
11908500	0.00104027797259872
11908650	0.00422002445385818
11909491	0.00340842922594241
11911100	0.003183264362764
11911970	0.00086000623392323
11914290	0.00137023224667782
11914590	0.00178892891909934
11915981	0.00564302844128136
11917470	0.00195415990606426
11918461	0.000639153436689817
11920080	0.00243502268381713
11921880	0.00103732398889189
11922840	0.0167849183695286
11924200	0.000618404197512064
11926181	0.000489037621966366
11926280	0.000473371770963687
11926440	0.00108638539547335
11926891	0.000636623493613863
11928920	0.000908043098227261
11929620	0.00191903402466363
11930420	0.00052096556049393
11930860	0.000572924979931905
11932821	0.00134923125801616
11933620	0.00251355504196518
11934840	0.000612140037947065
11935561	0.000921778952087114
11935650	0.001151100592673
11935711	0.000514263094872121
11935960	0.00107582496988254
11936500	0.00615339059017163
11937070	0.0043102894994065
11939011	0.0209075382282904
11939390	0.000526437325249367
11941720	0.00754910792431416
11942471	0.000514163401680724
11944760	0.000524660821270429
11947581	0.00403104493657356
11948401	0.00311888418595423
11949310	0.0188680575930001
11952350	0.000697862308228512
11954191	0.00697818279483447
11956080	0.00515755010117398
11957081	0.000547484734146302
11957091	0.00943109809832226
11957221	0.00379479557605001
11957491	0.00116242874748009
11958310	0.000497719642547707
11960360	0.000936345854585731
11961791	0.000545488529891904
11963581	0.00543500028791032
11963660	0.00487687663882394
11964790	0.000710821873483587
11965870	0.00231196654667422
11966820	0.0123187904456992
11968500	0.000777246547108081
11969501	0.000863082336056905
11970311	0.00251021120599355
11971390	0.00382812206121046
11971561	0.0128303736583683
11973890	0.00148056836477877
11975691	0.0312188898430944
11975711	0.000724460662137824
11976350	0.00910820576385687
11976920	0.000516188801841544
11977781	0.000527647413743863
