numero_de_cliente	prob
11675570	0.00212122140413771
11675731	0.00132860911776318
11677630	0.00576150733514903
11678491	0.00115044305591398
11678621	0.00113080090387011
11679331	0.00161931996571222
11680281	0.00110176913808278
11682860	0.000576610229099986
11683331	0.0124550147169071
11685801	0.000676323564954427
11687440	0.000861084314164068
11687720	0.000744094914830576
11688421	0.00243068984499976
11689401	0.0250317191932418
11690330	0.00143803476084855
11690740	0.00515167912322361
11691191	0.0042261775582682
11691850	0.0021874720761342
11695140	0.0441321222379546
11695321	0.00149539038284562
11697261	0.00391227568637437
11697490	0.0588626758438723
11698501	0.000765013371770661
11698641	0.00199998809482851
11700691	0.000590487384328434
11700790	0.00305705430412813
11701350	0.000852117396447638
11701770	0.00406549196521603
11702170	0.000560484955846082
11702430	0.000634914953255365
11702710	0.00209152739003852
11703280	0.000659108728735835
11704161	0.000819573415130463
11704260	0.00232204388016122
11704650	0.0018657740625531
11705610	0.504785387780832
11708130	0.000552223313748806
11709131	0.00143831241030849
11713251	0.00153602968130256
11716360	0.00211025000654944
11717880	0.000746011718515779
11720520	0.0105199618330309
11723611	0.000694634788019004
11724141	0.000797531505909119
11724520	0.00252572734236997
11725200	0.072226818896095
11725651	0.00221680892792163
11729620	0.00362355697977846
11731950	0.000950353056459636
11732421	0.0011898236027505
11734201	0.00153818681109574
11738921	0.000563146565386301
11739140	0.000912069018351155
11740680	0.000837639831295131
11742460	0.00284768047789856
11744100	0.00119189118379872
11745200	0.00169867097704196
11746710	0.000764396069230702
11746730	0.00420974034448076
11747710	0.000751533358348935
11748120	0.0157921475588614
11748810	0.000881555970096118
11749090	0.00205422932869945
11750710	0.00437324957362292
11753050	0.00290333609668354
11753261	0.0117950052768225
11753910	0.000624406828151924
11758720	0.00260051496584957
11759960	0.00222915480780666
11760001	0.000659624670437634
11760370	0.0228309438487237
11760780	0.00145483329490784
11763160	0.000604325590940913
11763191	0.00117937928421894
11763301	0.00249621576825382
11763540	0.00778073013092403
11764540	0.00616520407600571
11764971	0.00524386824530247
11765330	0.00109463997275001
11765340	0.0010748000587657
11766751	0.00571559905734188
11770150	0.00164738038367602
11772500	0.00099573427704905
11774481	0.00615644233918431
11776961	0.000608088044684683
11777661	0.00117608607253025
11777951	0.000894545845206752
11778631	0.000627481112796191
11778761	0.00244471152218325
11779270	0.00141678137270508
11779810	0.000640510843030389
11779820	0.00322543540930119
11781360	0.00195887548489417
11783010	0.00320561850390898
11783150	0.00135360924931912
11783410	0.00105288850213898
11784561	0.000746659327634093
11786491	0.000583812023741251
11787140	0.00323042990398909
11791581	0.0162314324371043
11791601	0.0006865973440914
11792120	0.00316399226538401
11796240	0.00531521683545036
11796660	0.00296661237006976
11796800	0.00148929977687242
11797200	0.00174629771021403
11797600	0.000661739810098202
11798331	0.00270277916442552
11799690	0.015224611181107
11799940	0.0128973465035461
11800250	0.00155424366565643
11803021	0.00350310437225694
11803461	0.0955831232998259
11804131	0.000556559508803404
11806990	0.00120796027950672
11807871	0.000828448640890926
11808110	0.0200936979709924
11808561	0.00597230467545427
11809921	0.0176175436389061
11810460	0.00123440397500208
11810471	0.000768904310827681
11812131	0.0531431936748246
11813501	0.00201107655863903
11813740	0.000671951569483764
11814221	0.00345460312875894
11814850	0.000607743089621471
11815150	0.00642264767394366
11817641	0.000672408989072728
11817661	0.00107863207611804
11818221	0.00365720073383947
11818280	0.0584882696576802
11819171	0.0213287670909011
11819851	0.000710146413906823
11823130	0.00187050853924079
11823820	0.0480063904137025
11825210	0.000735117884966937
11825791	0.000601404544081334
11827140	0.0173191883686554
11829801	0.000754019049379822
11830211	0.000792521941047894
11831940	0.00200435710782121
11832070	0.000646936562777801
11836770	0.000651314813529093
11837590	0.00281713489781163
11839680	0.000580329678805283
11840920	0.00121102475318155
11840961	0.00573293173234422
11843021	0.000723680899983759
11843700	0.000595493542298765
11846280	0.0022233767940656
11847140	0.00418008282969783
11847950	0.00180016296276895
11847991	0.000601710617664419
11849630	0.0046360036385822
11849921	0.000638786612156842
11850850	0.0512882734327607
11851110	0.000746069391726793
11851550	0.0014185301614977
11854590	0.00240819624032896
11856821	0.0150303018325891
11856971	0.00224453476105205
11858970	0.000656235176201053
11859000	0.00128566208845481
11859041	0.0187807938366798
11859380	0.00789013263921813
11860070	0.0100133385887879
11860421	0.000719255650228967
11862570	0.00267164114619451
11863861	0.00293286178417376
11865070	0.00185436793749388
11867800	0.0029535055326495
11867991	0.004553519006623
11868131	0.00104962568000798
11868360	0.00230392804505373
11871930	0.00331480955361255
11872780	0.00265940061257959
11873330	0.00134464471483141
11875810	0.00246480420508465
11876421	0.00203815013785273
11876900	0.000606860477796546
11877221	0.00375868099472193
11879861	0.00106900743704251
11880961	0.000971017172252431
11881091	0.00246569881592779
11881200	0.00724427476997962
11881490	0.00538647603702223
11881590	0.00177265473197056
11881921	0.00540693164407006
11882290	0.00166706551928572
11882310	0.00142115190579297
11882430	0.00430214357590022
11882751	0.0028499715802184
11883520	0.00217199440587268
11884770	0.000617017583043038
11884780	0.00229731369019182
11884920	0.00067458657326504
11886341	0.0227707395128739
11886430	0.0189243690759397
11887940	0.00117195890047273
11888510	0.000553891427159787
11888941	0.000581606154320773
11890270	0.00358973850558541
11891800	0.00238216080686754
11893180	0.000984163090944616
11893521	0.000707517289207008
11893651	0.626898348701742
11897180	0.00307626311268538
11897730	0.00204879961997557
11900121	0.00217214450228415
11903100	0.000637524365632306
11905890	0.00224106399681073
11905921	0.00110007821449248
11906300	0.00138786900194443
11906310	0.00949759411490231
11907110	0.00173786938933382
11907291	0.0190554873065751
11908240	0.00279628084645754
11908401	0.00240162521059533
11908500	0.00114355803334423
11908650	0.00617746295453847
11909491	0.00295348862007331
11911100	0.00334575471808711
11911970	0.000988805309662941
11914290	0.00172173631111733
11914590	0.00196469573702886
11915981	0.00536639192956521
11917470	0.00212700236081565
11918461	0.000705365517773057
11920080	0.00164914140840069
11921880	0.00101219347108002
11922840	0.0179363347474479
11924200	0.000694088670554132
11926181	0.00055615696250878
11926280	0.00057622041824981
11926440	0.00125018455298004
11926891	0.000731504012555592
11928920	0.00148269492323656
11929620	0.00185472202706932
11930420	0.000584106303401359
11930860	0.000683502609807834
11932821	0.00134500201823193
11933620	0.0019211503819009
11934840	0.000748619382477865
11935561	0.000910693841500085
11935650	0.00133698289456158
11935711	0.00061508049151213
11935960	0.00133274291677729
11936500	0.00498962240598347
11937070	0.0042528755087945
11939011	0.0218464932363043
11939390	0.000606069704290377
11941720	0.00795598528455817
11942471	0.000559355605150109
11944760	0.000626459973861476
11947581	0.00738492182914412
11948401	0.00286402763617914
11949310	0.014921527897493
11952350	0.000816449566612648
11954191	0.0069145351193673
11956080	0.0043786342714349
11957081	0.000630785646718729
11957091	0.00740828756218766
11957221	0.00444763721769356
11957491	0.00139127839140524
11958310	0.000558609481047513
11960360	0.00116907212086124
11961791	0.000604484618356711
11963581	0.00823377553439615
11963660	0.00396686190035808
11964790	0.000756019485294493
11965870	0.00279673030359533
11966820	0.0127106095853464
11968500	0.000840325192838337
11969501	0.0016471447327303
11970311	0.00315735979103865
11971390	0.00478616844268102
11971561	0.0121947195562847
11973890	0.00146065626704083
11975691	0.0144201411590912
11975711	0.00077949203266777
11976350	0.0109026786624004
11976920	0.000593459229617079
11977781	0.000623528209285794
11978970	0.00119603433615975
11979151	0.00339135934075797
11979421	0.000620870325167526
11979851	0.00122855607464253
11980100	0.000868535931202887
11981740	0.00111774056044004
11981850	0.000826923244534065
11984220	0.00396100077685041
11984490	0.00455442275632642
11985231	0.0044431957643212
11986891	0.00120379685104058
11987530	0.0194105735610308
11988890	0.000696584563733949
11990000	0.00290082078167827
11991520	0.00199793075160649
11993450	0.0017853477613382
11995831	0.000677430593151978
11995960	0.000783574053299678
11997300	0.00714955123075277
11998700	0.000859738752263742
11999161	0.000889819755688095
12001590	0.0019122001187484
12002950	0.00203711773400676
12003650	0.280977528057443
12004230	0.00222788566445057
12004381	0.0137715952183715
12004480	0.000961482180964678
12004900	0.00294655449676857
12007561	0.00119768236311647
12008060	0.00106472372505001
12009740	0.000839160109088808
12011230	0.00121282870514121
12011291	0.00184991871127677
12011431	0.00466674730388951
12016760	0.00128939956552971
12017221	0.00083908689885181
12017290	0.00365466278643965
12018260	0.000595812192024118
12020060	0.00440783865350088
12020620	0.0039851629469226
12021081	0.000923795707081915
12022191	0.0130522072611787
12022280	0.00403715526364271
12022840	0.00120789513704379
12024511	0.00772125473598107
12025060	0.000646079978893713
12030000	0.00267886779632612
12030171	0.000590747352912545
12030820	0.00202507748720078
12034260	0.000582390844325119
12034850	0.0211560184146907
12036350	0.117109251364579
12036490	0.00136902004489353
12036951	0.00478020981497
12038010	0.00188620272716086
12038700	0.000565941420063628
12040251	0.00149025748248583
12041600	0.000688863940761714
12041610	0.0013533234070454
12045481	0.00106333730054707
12045730	0.000835906374206256
12046710	0.000600276194076352
12049081	0.00523726583044104
12050540	0.0403286712021169
12051691	0.00474437251853206
12051981	0.000693506153048185
12055431	0.00259662405701281
12055650	0.0022056655337438
12055831	0.000657182302494157
12056050	0.0158805088650753
12056121	0.00428189409602346
12056460	0.00375111197276995
12056511	0.0217280419375818
12056521	0.00237237124051061
12056951	0.00174661462139545
12058000	0.00140960317339073
12059120	0.00351408203124819
12063930	0.00432445281609009
12064261	0.0105240427935406
12064780	0.0615081264144391
12064890	0.00277829247607379
12065880	0.00124601889474647
12066851	0.0044596576259824
12067151	0.00211114405198195
12067370	0.00657234066404138
12069481	0.00540852870498049
12070670	0.000640479408583213
12073330	0.00167762924518702
12076320	0.00297505955065638
12078830	0.000565808563680045
12078871	0.0612962971633433
12083541	0.00061904822302007
12084900	0.00201426178648755
12086800	0.00138209266475686
12089300	0.00109552828265565
12092200	0.00176408841863427
12094991	0.00327760775713606
12096210	0.00175887136263861
12097700	0.0104769339909661
12097891	0.000921793286926712
12101471	0.0100084746308123
12101870	0.000557868632264803
12104091	0.00131686923719041
12106171	0.000769993276820571
12106810	0.00925797454064347
12107530	0.00208821314038451
12108781	0.000828802421332824
12110290	0.34247660381857
12111080	0.00132831057646061
12111230	0.00323478868569794
12113331	0.00121999733925605
12115271	0.000614093466457411
12115971	0.000565232390045711
12117160	0.00222981626709434
12117201	0.00338664185181302
12117560	0.00150326147074741
12117860	0.0014322722493202
12118021	0.000722976757597689
12118800	0.000794520428713283
12119660	0.00120138008804152
12119790	0.00297933252114899
12120251	0.00259327712592035
12120590	0.0100191512300552
12120730	0.0018734512999006
12121460	0.00228566755231597
12123110	0.000742215751659991
12127151	0.00145292745896926
12127640	0.000592139270850898
12127920	0.00154370844284465
12128050	0.00234454523657789
12128760	0.0177273304933614
12129040	0.01380330260692
12130721	0.000767456620532332
12130991	0.004586347387251
12132340	0.00291140417838704
12134530	0.00194835380754269
12134670	0.000910420670423493
12134840	0.000548716546608869
12136450	0.0013480210562718
12137300	0.00625053125669427
12137690	0.000612285346226711
12140941	0.00118609897864813
12142031	0.0018656371922797
12143121	0.000624450319564349
12143360	0.00062276220214534
12143900	0.00653001851723014
12144921	0.00162283709836023
12145150	0.00135928685880616
12145160	0.0195655716747405
12148200	0.0171657294975149
12149020	0.000558063478540338
12150591	0.000664966318214385
12151620	0.00165178077089975
12152050	0.000674006273739794
12154260	0.000547109380860191
12154270	0.00477467239444031
12155940	0.00169437823156028
12156361	0.0552289893603367
12157351	0.0107582159484462
12157690	0.00238378653259737
12157990	0.00178585015412737
12159681	0.000610510075796259
12163920	0.000558177642212183
12164050	0.00215409324114927
12166380	0.000662443841244091
12166660	0.000616151567414597
12167250	0.00470134158392672
12169321	0.0939635715497305
12169870	0.00270601547637823
12175240	0.002028112813898
12175551	0.00734578904979614
12175971	0.0299696659627489
12176231	0.0013217350122206
12176730	0.0123353279929692
12177040	0.00055995686564652
12178250	0.00322073486846341
12178581	0.0186694044964009
12179281	0.000614858911017084
12179541	0.00281124759366516
12180030	0.000802977787399607
12180340	0.00268042241699134
12180620	0.0101749320809898
12180921	0.00189244991948933
12181550	0.000607321296298315
12182410	0.00138862165378283
12182680	0.00184680184393146
12183551	0.0136332039243088
12184050	0.0108241540085095
12184661	0.0031244327677103
12185010	0.00177854255520909
12185840	0.00207889148975428
12188371	0.00116030116118499
12189410	0.00485910201929591
12190721	0.0016311412473326
12193830	0.00801544883548767
12194000	0.000642809016441854
12194130	0.00267526367833334
12195640	0.00584296250265409
12195760	0.000828389150248293
12198690	0.000963415083467924
12200361	0.00590180459598886
12201321	0.000620745230807905
12201590	0.00224929781943045
12202650	0.00552116371120422
12202800	0.00114288542343877
12202810	0.0103092732173663
12202950	0.00215597280065369
12206260	0.00267561107114052
12206431	0.000894532320345623
12207141	0.00223264794770024
12209751	0.000964485798762757
12210820	0.000563293881369745
12211070	0.000551194533530196
12211100	0.00115495004803765
12211220	0.000923178553675425
12211681	0.00235052856453687
12211811	0.00222977634120179
12213061	0.00523381822174112
12213130	0.000677972477736008
12213160	0.00227460491177957
12216580	0.00804006036427244
12218940	0.00154388191263449
12219541	0.000828691551128537
12219770	0.00272810289101262
12219920	0.00062444021470087
12220590	0.0117900940367801
12220600	0.0112334417374796
12221570	0.00135132275807667
12224760	0.0107960453916478
12225201	0.00581495988731168
12226680	0.00339929221265438
12226950	0.00484861223072273
12227510	0.000737109580636602
12228440	0.00787957590236733
12229191	0.000546463193493641
12229990	0.000750723696500149
12230250	0.000561245613835311
12231480	0.00132353320672092
12233980	0.00522491632804861
12234230	0.00138343025955225
12234680	0.00305395620855779
12235541	0.00468560293326633
12238530	0.00940118872564737
12239620	0.00162939513862234
12239930	0.00127685468941225
12240921	0.00550211366621522
12243780	0.0334801739475045
12245051	0.0103669225790399
12245860	0.00301170944721427
12245960	0.00086609187804582
12247080	0.00195156338851021
12248491	0.0179351680803756
12249830	0.00181262946862534
12250250	0.00121214651836446
12251060	0.00154317824885033
12251630	0.0107063816733505
12252850	0.0385061982759454
12253980	0.000547109380860191
12255900	0.00359382146771697
12257871	0.00343274374620443
12258721	0.000564678482222966
12259251	0.00359542796123938
12259360	0.00465426325012024
12259510	0.0013762555412781
12259941	0.00109537716409469
12260101	0.00202909523522276
12260740	0.00743352965227677
12261400	0.000619347430856308
12262991	0.00162179115284801
12263271	0.000835375003384621
12263381	0.0106422937530376
12263941	0.000695179126979616
12264491	0.015839023684474
12267330	0.00131586670442768
12276020	0.00706224745480291
12279111	0.00133401755856499
12279131	0.00178551694105709
12279241	0.00200406517956951
12280030	0.00295883306019775
12280641	0.000547109380860191
12281420	0.00455264376506713
12281861	0.000691577776516717
12282421	0.00134770167226193
12282810	0.00412967720613344
12282831	0.0029907035839497
12282841	0.000896093851173279
12283470	0.00192893549169222
12284511	0.000637717075223807
12288020	0.00161847013700009
12288621	0.000709524830749061
12289591	0.000564990144565961
